CUSTOMER_ID,TRUCK_ID,TEMPERATURE,HUMIDITY,LOAD_TYPE,LON,LAT,TIMESTAMP
C0010,TRC00065,33,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:07
C0001,TRC00066,21,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:07
C0002,TRC00066,22,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:07
C0003,TRC00066,4,57,FOOD,-86.6319,36.302,2019-02-13 11:40:07
C0004,TRC00066,20,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:07
C0005,TRC00066,7,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:07
C0006,TRC00066,28,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:07
C0007,TRC00066,33,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:07
C0008,TRC00066,16,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:07
C0009,TRC00066,29,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:07
C0010,TRC00066,20,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:07
C0001,TRC00067,29,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:07
C0002,TRC00067,32,42,FOOD,-85.462,35.9253,2019-02-13 11:40:07
C0003,TRC00067,30,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:07
C0004,TRC00067,13,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:07
C0005,TRC00067,21,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:07
C0006,TRC00067,34,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:07
C0007,TRC00067,6,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:07
C0008,TRC00067,33,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:07
C0009,TRC00067,5,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:07
C0010,TRC00067,4,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:07
C0001,TRC00068,24,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:07
C0002,TRC00068,22,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:07
C0003,TRC00068,33,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:07
C0004,TRC00068,5,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:07
C0005,TRC00068,19,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:07
C0006,TRC00068,33,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:07
C0007,TRC00068,14,24,FOOD,-86.703,36.2978,2019-02-13 11:40:07
C0008,TRC00068,11,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:07
C0009,TRC00068,19,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:07
C0010,TRC00068,20,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:07
C0001,TRC00069,30,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:07
C0002,TRC00069,32,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:07
C0003,TRC00069,1,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:07
C0004,TRC00069,25,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:07
C0005,TRC00069,13,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:07
C0006,TRC00069,17,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:07
C0007,TRC00069,5,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:07
C0008,TRC00069,20,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:07
C0009,TRC00069,32,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:07
C0010,TRC00069,4,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:07
C0001,TRC00070,31,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:07
C0002,TRC00060,11,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:07
C0003,TRC00060,26,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:07
C0004,TRC00060,5,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:07
C0005,TRC00060,27,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:07
C0006,TRC00060,10,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:07
C0007,TRC00060,4,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:07
C0008,TRC00060,19,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:07
C0009,TRC00060,20,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:07
C0010,TRC00060,13,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:07
C0001,TRC00071,20,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:07
C0002,TRC00071,20,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:07
C0003,TRC00071,9,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:07
C0004,TRC00071,20,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:07
C0005,TRC00071,16,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:07
C0006,TRC00071,4,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:07
C0007,TRC00071,32,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:07
C0008,TRC00071,16,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:07
C0009,TRC00071,8,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:07
C0010,TRC00071,17,27,FOOD,-80.004,35.9558,2019-02-13 11:40:07
C0001,TRC00072,13,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:07
C0002,TRC00072,17,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:07
C0003,TRC00072,27,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:07
C0004,TRC00072,30,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:07
C0005,TRC00072,14,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:07
C0006,TRC00072,8,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:07
C0007,TRC00072,13,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:07
C0008,TRC00072,26,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:07
C0009,TRC00072,4,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:07
C0010,TRC00072,21,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:07
C0001,TRC00073,25,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:07
C0002,TRC00073,2,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:07
C0003,TRC00073,34,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:07
C0004,TRC00073,2,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:07
C0005,TRC00073,9,53,FOOD,-80.01,36.0059,2019-02-13 11:40:07
C0006,TRC00073,30,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:07
C0007,TRC00073,15,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:07
C0008,TRC00073,3,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:07
C0009,TRC00073,28,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:07
C0010,TRC00073,13,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:07
C0001,TRC00074,24,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:07
C0002,TRC00074,14,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:07
C0003,TRC00074,31,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:07
C0004,TRC00074,19,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:07
C0005,TRC00074,26,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:07
C0006,TRC00074,14,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:07
C0007,TRC00074,32,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:07
C0008,TRC00074,2,56,FOOD,-86.446,36.3889,2019-02-13 11:40:07
C0009,TRC00074,8,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:07
C0010,TRC00074,27,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:07
C0001,TRC00075,17,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:07
C0002,TRC00075,16,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:07
C0003,TRC00075,5,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:07
C0004,TRC00075,24,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:07
C0005,TRC00075,9,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:07
C0006,TRC00075,26,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:07
C0007,TRC00075,29,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:07
C0008,TRC00075,9,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:07
C0009,TRC00075,30,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:07
C0010,TRC00075,30,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:07
C0001,TRC00076,25,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:07
C0002,TRC00076,16,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:07
C0003,TRC00076,23,57,FOOD,-86.6319,36.302,2019-02-13 11:40:07
C0004,TRC00076,29,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:07
C0005,TRC00076,6,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:07
C0006,TRC00076,28,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:07
C0007,TRC00076,15,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:07
C0008,TRC00076,33,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:07
C0009,TRC00076,17,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:07
C0010,TRC00076,32,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:07
C0001,TRC00077,2,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:07
C0002,TRC00077,7,42,FOOD,-85.462,35.9253,2019-02-13 11:40:07
C0003,TRC00077,25,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:07
C0004,TRC00077,14,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:07
C0005,TRC00077,3,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:07
C0006,TRC00077,32,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:07
C0007,TRC00077,4,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:07
C0008,TRC00077,20,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:07
C0009,TRC00077,11,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:07
C0010,TRC00077,7,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:07
C0001,TRC00078,30,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:07
C0002,TRC00078,31,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:07
C0003,TRC00078,30,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:07
C0004,TRC00078,7,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:07
C0005,TRC00078,18,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:07
C0006,TRC00078,16,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:07
C0007,TRC00078,11,24,FOOD,-86.703,36.2978,2019-02-13 11:40:07
C0008,TRC00078,4,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:07
C0009,TRC00078,23,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:07
C0010,TRC00078,27,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:07
C0001,TRC00079,10,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:07
C0002,TRC00079,1,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:07
C0003,TRC00079,11,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:07
C0004,TRC00079,11,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:07
C0005,TRC00079,6,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:07
C0006,TRC00079,31,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:07
C0007,TRC00079,16,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:07
C0008,TRC00079,31,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:07
C0009,TRC00079,25,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:07
C0010,TRC00079,28,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:07
C0001,TRC00080,16,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:07
C0002,TRC00080,14,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:07
C0003,TRC00080,30,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:07
C0004,TRC00080,26,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:07
C0005,TRC00080,34,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:07
C0006,TRC00080,13,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:07
C0007,TRC00080,31,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:07
C0008,TRC00080,32,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:07
C0009,TRC00080,3,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:07
C0010,TRC00080,5,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:07
C0001,TRC00081,34,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:07
C0002,TRC00081,14,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:07
C0003,TRC00081,16,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:07
C0004,TRC00081,32,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:07
C0005,TRC00081,3,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:07
C0006,TRC00081,4,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:07
C0007,TRC00081,24,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:07
C0008,TRC00081,24,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:07
C0009,TRC00081,14,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:07
C0010,TRC00081,19,27,FOOD,-80.004,35.9558,2019-02-13 11:40:07
C0001,TRC00082,17,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:07
C0002,TRC00082,34,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:07
C0003,TRC00082,1,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:07
C0004,TRC00082,27,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:07
C0005,TRC00082,27,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:07
C0006,TRC00082,6,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:07
C0007,TRC00082,23,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:07
C0008,TRC00082,34,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:07
C0009,TRC00082,5,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:07
C0010,TRC00082,30,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:07
C0001,TRC00083,15,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:07
C0002,TRC00083,10,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:07
C0003,TRC00083,9,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:07
C0004,TRC00083,2,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:07
C0005,TRC00083,15,53,FOOD,-80.01,36.0059,2019-02-13 11:40:07
C0006,TRC00083,9,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:07
C0007,TRC00083,29,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:07
C0008,TRC00083,17,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:07
C0009,TRC00083,30,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:07
C0010,TRC00083,6,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:07
C0001,TRC00084,30,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:07
C0002,TRC00084,21,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:07
C0003,TRC00084,4,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:07
C0004,TRC00084,19,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:07
C0005,TRC00084,25,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:07
C0006,TRC00084,34,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:07
C0007,TRC00084,21,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:07
C0008,TRC00084,12,56,FOOD,-86.446,36.3889,2019-02-13 11:40:07
C0009,TRC00084,1,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:07
C0010,TRC00084,11,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:07
C0001,TRC00085,31,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:07
C0002,TRC00085,14,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:07
C0003,TRC00085,28,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:07
C0004,TRC00085,5,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:07
C0005,TRC00085,18,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:07
C0006,TRC00085,15,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:07
C0007,TRC00085,10,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:07
C0008,TRC00085,6,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:07
C0009,TRC00085,6,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:07
C0010,TRC00085,31,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:07
C0001,TRC00086,15,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:07
C0002,TRC00086,5,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:07
C0003,TRC00086,28,57,FOOD,-86.6319,36.302,2019-02-13 11:40:07
C0004,TRC00086,10,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:07
C0005,TRC00086,34,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:07
C0006,TRC00086,9,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:07
C0007,TRC00086,24,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:07
C0008,TRC00086,11,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:07
C0009,TRC00086,20,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:07
C0010,TRC00086,14,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:07
C0001,TRC00087,10,24,ELECTRONICS,-85.326,36.3839,2019-02-13 11:40:07
C0002,TRC00087,19,42,FOOD,-85.462,35.9253,2019-02-13 11:40:07
C0003,TRC00087,25,40,MEDICAL,-85.3328,36.3789,2019-02-13 11:40:07
C0004,TRC00087,27,37,ELECTRONICS,-85.5035,36.134,2019-02-13 11:40:07
C0005,TRC00087,16,40,FOOD,-85.1356,36.6924,2019-02-13 11:40:07
C0006,TRC00087,10,42,MEDICAL,-85.5075,36.137,2019-02-13 11:40:07
C0007,TRC00087,4,20,ELECTRONICS,-85.5129,36.1618,2019-02-13 11:40:07
C0008,TRC00087,5,48,FOOD,-86.7187,36.3296,2019-02-13 11:40:07
C0009,TRC00087,19,54,MEDICAL,-85.4994,36.1548,2019-02-13 11:40:07
C0010,TRC00087,18,53,ELECTRONICS,-86.7133,36.3221,2019-02-13 11:40:07
C0001,TRC00088,4,43,FOOD,-86.6993,36.3226,2019-02-13 11:40:07
C0002,TRC00088,10,27,MEDICAL,-85.5,36.1628,2019-02-13 11:40:07
C0003,TRC00088,32,26,ELECTRONICS,-86.7053,36.317,2019-02-13 11:40:07
C0004,TRC00088,17,74,FOOD,-86.5821,36.2172,2019-02-13 11:40:07
C0005,TRC00088,34,30,MEDICAL,-86.7074,36.3157,2019-02-13 11:40:07
C0006,TRC00088,19,76,ELECTRONICS,-86.6977,36.3103,2019-02-13 11:40:07
C0007,TRC00088,28,24,FOOD,-86.703,36.2978,2019-02-13 11:40:07
C0008,TRC00088,9,31,MEDICAL,-86.7028,36.2924,2019-02-13 11:40:07
C0009,TRC00088,27,38,ELECTRONICS,-84.9032,36.3981,2019-02-13 11:40:07
C0010,TRC00088,28,37,FOOD,-86.7108,36.2679,2019-02-13 11:40:07
C0001,TRC00089,19,42,MEDICAL,-84.9258,34.3768,2019-02-13 11:40:07
C0002,TRC00089,12,54,ELECTRONICS,-86.7064,36.2627,2019-02-13 11:40:07
C0003,TRC00089,17,23,FOOD,-84.9261,34.3651,2019-02-13 11:40:07
C0004,TRC00089,29,44,MEDICAL,-86.7242,36.2324,2019-02-13 11:40:07
C0005,TRC00089,1,42,ELECTRONICS,-84.8704,34.388,2019-02-13 11:40:07
C0006,TRC00089,7,61,FOOD,-86.6943,36.2209,2019-02-13 11:40:07
C0007,TRC00089,14,49,MEDICAL,-84.9227,34.4755,2019-02-13 11:40:07
C0008,TRC00089,23,20,ELECTRONICS,-84.9362,34.4791,2019-02-13 11:40:07
C0009,TRC00089,34,40,FOOD,-86.6959,36.2104,2019-02-13 11:40:07
C0010,TRC00089,6,48,MEDICAL,-84.9511,34.5028,2019-02-13 11:40:07
C0001,TRC00090,27,36,ELECTRONICS,-86.6951,36.2102,2019-02-13 11:40:07
C0002,TRC00090,18,73,FOOD,-86.6931,36.2093,2019-02-13 11:40:07
C0003,TRC00090,22,39,MEDICAL,-84.9227,34.5118,2019-02-13 11:40:07
C0004,TRC00090,22,39,ELECTRONICS,-84.8566,34.1653,2019-02-13 11:40:07
C0005,TRC00090,21,73,FOOD,-86.6954,36.2048,2019-02-13 11:40:07
C0006,TRC00090,21,60,MEDICAL,-84.8328,34.147,2019-02-13 11:40:07
C0007,TRC00090,32,62,ELECTRONICS,-86.6666,36.1465,2019-02-13 11:40:07
C0008,TRC00090,17,27,FOOD,-85.0512,33.9975,2019-02-13 11:40:07
C0009,TRC00090,17,76,MEDICAL,-86.6064,36.1797,2019-02-13 11:40:07
C0010,TRC00090,14,33,ELECTRONICS,-86.6236,36.1932,2019-02-13 11:40:07
C0001,TRC00091,5,37,FOOD,-80.0019,37.3185,2019-02-13 11:40:07
C0002,TRC00091,24,50,MEDICAL,-80.0009,33.1854,2019-02-13 11:40:07
C0003,TRC00091,1,45,MEDICAL,-80.0086,33.194,2019-02-13 11:40:07
C0004,TRC00091,7,63,MEDICAL,-80.0109,37.2329,2019-02-13 11:40:07
C0005,TRC00091,10,42,FOOD,-80.0033,35.9209,2019-02-13 11:40:07
C0006,TRC00091,27,33,MEDICAL,-80.0078,37.2326,2019-02-13 11:40:07
C0007,TRC00091,34,55,MEDICAL,-80.0168,35.9253,2019-02-13 11:40:07
C0008,TRC00091,19,67,ELECTRONICS,-80.0158,35.9315,2019-02-13 11:40:07
C0009,TRC00091,5,44,ELECTRONICS,-80.0008,35.9543,2019-02-13 11:40:07
C0010,TRC00091,5,27,FOOD,-80.004,35.9558,2019-02-13 11:40:07
C0001,TRC00092,30,34,MEDICAL,-80.0055,35.9572,2019-02-13 11:40:07
C0002,TRC00092,17,34,ELECTRONICS,-80.0092,35.9555,2019-02-13 11:40:07
C0003,TRC00092,31,64,MEDICAL,-80.0052,32.7985,2019-02-13 11:40:07
C0004,TRC00092,30,27,FOOD,-80.0002,37.2378,2019-02-13 11:40:07
C0005,TRC00092,29,60,MEDICAL,-80.008,37.2322,2019-02-13 11:40:07
C0006,TRC00092,32,73,MEDICAL,-80.0151,32.8665,2019-02-13 11:40:07
C0007,TRC00092,9,60,ELECTRONICS,-80.0147,32.8804,2019-02-13 11:40:07
C0008,TRC00092,30,54,MEDICAL,-80.0138,32.878,2019-02-13 11:40:07
C0009,TRC00092,21,73,MEDICAL,-80.0137,32.8783,2019-02-13 11:40:07
C0010,TRC00092,13,34,MEDICAL,-80.005,32.8477,2019-02-13 11:40:07
C0001,TRC00093,10,68,MEDICAL,-80.0057,32.8091,2019-02-13 11:40:07
C0002,TRC00093,4,70,MEDICAL,-80.0013,32.9683,2019-02-13 11:40:07
C0003,TRC00093,20,35,ELECTRONICS,-80.0084,32.7859,2019-02-13 11:40:07
C0004,TRC00093,9,30,MEDICAL,-80.0094,35.9622,2019-02-13 11:40:07
C0005,TRC00093,7,53,FOOD,-80.01,36.0059,2019-02-13 11:40:07
C0006,TRC00093,11,58,FOOD,-86.5783,36.7221,2019-02-13 11:40:07
C0007,TRC00093,14,48,MEDICAL,-86.5574,36.6682,2019-02-13 11:40:07
C0008,TRC00093,21,29,ELECTRONICS,-86.5225,36.6037,2019-02-13 11:40:07
C0009,TRC00093,10,56,FOOD,-86.5146,36.5733,2019-02-13 11:40:07
C0010,TRC00093,22,72,MEDICAL,-86.7831,36.0424,2019-02-13 11:40:07
C0001,TRC00094,19,73,ELECTRONICS,-86.0422,36.525,2019-02-13 11:40:07
C0002,TRC00094,28,31,FOOD,-86.5116,36.1832,2019-02-13 11:40:07
C0003,TRC00094,25,74,MEDICAL,-86.4364,36.391,2019-02-13 11:40:07
C0004,TRC00094,3,70,ELECTRONICS,-86.5122,36.1891,2019-02-13 11:40:07
C0005,TRC00094,29,59,FOOD,-86.4458,36.3926,2019-02-13 11:40:07
C0006,TRC00094,32,42,MEDICAL,-86.5149,36.1917,2019-02-13 11:40:07
C0007,TRC00094,2,31,ELECTRONICS,-86.5122,36.1798,2019-02-13 11:40:07
C0008,TRC00094,21,56,FOOD,-86.446,36.3889,2019-02-13 11:40:07
C0009,TRC00094,24,57,MEDICAL,-86.5181,36.2046,2019-02-13 11:40:07
C0010,TRC00094,21,31,ELECTRONICS,-86.5441,36.2242,2019-02-13 11:40:07
C0001,TRC00095,30,55,FOOD,-86.4544,36.3808,2019-02-13 11:40:07
C0002,TRC00095,13,54,MEDICAL,-86.6077,36.3056,2019-02-13 11:40:07
C0003,TRC00095,2,20,ELECTRONICS,-86.4581,36.3836,2019-02-13 11:40:07
C0004,TRC00095,3,54,FOOD,-86.5123,35.9747,2019-02-13 11:40:07
C0005,TRC00095,7,35,MEDICAL,-86.4796,36.3727,2019-02-13 11:40:07
C0006,TRC00095,30,70,ELECTRONICS,-86.5086,35.9775,2019-02-13 11:40:07
C0007,TRC00095,22,34,FOOD,-86.4965,36.3613,2019-02-13 11:40:07
C0008,TRC00095,10,43,MEDICAL,-86.6203,36.3049,2019-02-13 11:40:07
C0009,TRC00095,19,49,ELECTRONICS,-86.6881,36.4685,2019-02-13 11:40:07
C0010,TRC00095,26,62,FOOD,-86.6224,36.3044,2019-02-13 11:40:07
C0001,TRC00096,12,23,MEDICAL,-86.6784,36.4688,2019-02-13 11:40:07
C0002,TRC00096,14,68,ELECTRONICS,-86.6762,36.4692,2019-02-13 11:40:07
C0003,TRC00096,15,57,FOOD,-86.6319,36.302,2019-02-13 11:40:07
C0004,TRC00096,2,70,MEDICAL,-86.6404,36.303,2019-02-13 11:40:07
C0005,TRC00096,26,22,ELECTRONICS,-86.6753,36.4694,2019-02-13 11:40:07
C0006,TRC00096,16,49,FOOD,-86.7064,36.2627,2019-02-13 11:40:07
C0007,TRC00096,34,24,MEDICAL,-86.7242,36.4173,2019-02-13 11:40:07
C0008,TRC00096,25,64,ELECTRONICS,-86.6955,36.2987,2019-02-13 11:40:07
C0009,TRC00096,4,29,FOOD,-85.9554,36.2525,2019-02-13 11:40:07
C0010,TRC00096,3,21,MEDICAL,-85.4637,35.9555,2019-02-13 11:40:07
