WAREHOUSE_ID,WAREHOUSE_TYPE,LON,LAT
W13703,FOOD,-114,38
W13704,FOOD,-58,37
W13705,FOOD,-91,35
W13706,FOOD,-100,33
W13707,FOOD,-12,31
W13708,FOOD,-98,32
W13709,FOOD,-9,34
W13710,FOOD,-84,36
W13711,FOOD,-8,35
W13712,FOOD,-18,33
W13713,FOOD,-14,40
W13714,FOOD,-31,32
W13715,FOOD,-50,32
W13716,FOOD,-41,36
W13717,FOOD,-32,38
W13718,FOOD,-75,40
W13719,FOOD,-22,39
W13720,FOOD,-88,36
W13721,FOOD,-105,39
W13722,FOOD,-56,36
W13723,FOOD,-35,31
W13724,FOOD,-43,35
W13725,FOOD,-110,36
W13726,FOOD,-101,36
W13727,FOOD,-76,32
W13728,FOOD,-98,35
W13729,FOOD,-100,33
W13730,FOOD,-44,36
W13731,FOOD,-89,33
W13732,FOOD,-19,38
W13733,FOOD,-18,35
W13734,FOOD,-101,40
W13735,FOOD,-97,32
W13736,FOOD,-96,35
W13737,FOOD,-28,35
W13738,FOOD,-10,34
W13739,FOOD,-12,32
W13740,FOOD,-7,33
W13741,FOOD,-33,40
W13742,FOOD,-10,32
W13743,FOOD,-16,35
W13744,FOOD,-59,31
W13745,FOOD,-24,37
W13746,FOOD,-96,37
W13747,FOOD,-114,38
W13748,FOOD,-19,38
W13749,FOOD,-28,34
W13750,FOOD,-25,33
W13751,FOOD,-81,35
W13752,FOOD,-20,38
W13753,FOOD,-7,32
W13754,FOOD,-53,37
W13755,FOOD,-8,38
W13756,FOOD,-80,38
W13757,FOOD,-115,35
W13758,FOOD,-77,38
W13759,FOOD,-62,37
W13760,FOOD,-33,38
W13761,FOOD,-58,39
W13762,FOOD,-64,32
W13763,FOOD,-64,36
W13764,FOOD,-88,35
W13765,FOOD,-68,34
W13766,FOOD,-26,39
W13767,FOOD,-102,36
W13768,FOOD,-102,39
W13769,FOOD,-36,35
W13770,FOOD,-78,40
W13771,FOOD,-80,38
W13772,FOOD,-96,36
W13773,FOOD,-56,40
W13774,FOOD,-97,32
W13775,FOOD,-38,36
W13776,FOOD,-95,37
W13777,FOOD,-57,35
W13778,FOOD,-88,34
W13779,FOOD,-115,32
W13780,FOOD,-85,31
W13781,FOOD,-49,39
W13782,FOOD,-58,33
W13783,FOOD,-94,36
W13784,FOOD,-64,38
W13785,FOOD,-73,38
W13786,FOOD,-96,33
W13787,FOOD,-18,35
W13788,FOOD,-75,34
W13789,FOOD,-36,34
W13790,FOOD,-115,39
W13791,FOOD,-75,40
W13792,FOOD,-94,33
W13793,FOOD,-94,40
W13794,FOOD,-90,32
W13795,FOOD,-47,37
W13796,FOOD,-19,37
W13797,FOOD,-53,33
W13798,FOOD,-77,37
W13799,FOOD,-54,37
W13800,FOOD,-87,32
W13801,FOOD,-64,39
W13802,FOOD,-18,40
W13803,FOOD,-10,34
W13804,FOOD,-82,31
W13805,FOOD,-91,40
W13806,FOOD,-97,35
W13807,FOOD,-77,39
W13808,FOOD,-30,32
W13809,FOOD,-27,39
W13810,FOOD,-69,31
W13811,FOOD,-34,35
W13812,FOOD,-31,31
W13813,FOOD,-109,38
W13814,FOOD,-104,37
W13815,FOOD,-82,37
W13816,FOOD,-68,35
W13817,FOOD,-36,35
W13818,FOOD,-86,34
W13819,FOOD,-35,39
W13820,FOOD,-8,34
W13821,FOOD,-110,37
W13822,FOOD,-93,32
W13823,FOOD,-42,40
W13824,FOOD,-42,36
W13825,FOOD,-77,38
W13826,FOOD,-23,34
W13827,FOOD,-72,32
W13828,FOOD,-35,35
W13829,FOOD,-39,36
W13830,FOOD,-30,37
W13831,FOOD,-38,39
W13832,FOOD,-103,32
W13833,FOOD,-63,31
W13834,FOOD,-27,39
W13835,FOOD,-37,33
W13836,FOOD,-71,38
W13837,FOOD,-94,34
W13838,FOOD,-64,36
W13839,FOOD,-9,39
W13840,FOOD,-84,31
W13841,FOOD,-105,37
W13842,FOOD,-28,40
W13843,FOOD,-25,40
W13844,FOOD,-11,36
W13845,FOOD,-103,31
W13846,FOOD,-115,39
W13847,FOOD,-26,33
W13848,FOOD,-36,37
W13849,FOOD,-12,38
W13850,FOOD,-85,40
W13851,FOOD,-70,32
W13852,FOOD,-64,40
W13853,FOOD,-53,40
W13854,FOOD,-51,38
W13855,FOOD,-90,34
W13856,FOOD,-18,34
W13857,FOOD,-113,32
W13858,FOOD,-60,34
W13859,FOOD,-46,31
W13860,FOOD,-112,38
W13861,FOOD,-47,37
W13862,FOOD,-62,40
W13863,FOOD,-116,34
W13864,FOOD,-88,34
W13865,FOOD,-48,34
W13866,FOOD,-17,33
W13867,FOOD,-100,35
W13868,FOOD,-59,38
W13869,FOOD,-74,32
W13870,FOOD,-80,33
W13871,FOOD,-93,36
W13872,FOOD,-111,31
W13873,FOOD,-9,35
W13874,FOOD,-52,32
W13875,FOOD,-100,38
W13876,FOOD,-112,36
W13877,FOOD,-52,33
W13878,FOOD,-29,35
W13879,FOOD,-25,34
W13880,FOOD,-82,31
W13881,FOOD,-87,33
W13882,FOOD,-38,40
W13883,FOOD,-13,40
W13884,FOOD,-48,38
W13885,FOOD,-56,34
W13886,FOOD,-68,36
W13887,FOOD,-62,37
W13888,FOOD,-113,40
W13889,FOOD,-103,36
W13890,FOOD,-73,36
W13891,FOOD,-32,36
W13892,FOOD,-33,37
W13893,FOOD,-39,33
W13894,FOOD,-16,34
W13895,FOOD,-108,31
W13896,FOOD,-14,38
W13897,FOOD,-87,37
W13898,FOOD,-69,38
W13899,FOOD,-72,38
W13900,FOOD,-29,34
W13901,FOOD,-78,37
W13902,FOOD,-70,36
W13903,FOOD,-8,36
W13904,FOOD,-115,36
W13905,FOOD,-99,36
W13906,FOOD,-87,35
W13907,FOOD,-68,37
W13908,FOOD,-53,40
W13909,FOOD,-76,38
W13910,FOOD,-43,36
W13911,FOOD,-38,34
W13912,FOOD,-15,35
W13913,FOOD,-109,36
W13914,FOOD,-19,35
W13915,FOOD,-23,40
W13916,FOOD,-84,31
W13917,FOOD,-16,32
W13918,FOOD,-11,35
W13919,FOOD,-107,32
W13920,FOOD,-85,31
W13921,FOOD,-75,33
W13922,FOOD,-89,36
W13923,FOOD,-109,38
W13924,FOOD,-105,31
W13925,FOOD,-54,39
W13926,FOOD,-88,31
W13927,FOOD,-9,36
W13928,FOOD,-50,37
W13929,FOOD,-28,37
W13930,FOOD,-100,38
W13931,FOOD,-87,39
W13932,FOOD,-108,35
W13933,FOOD,-92,39
W13934,FOOD,-38,36
W13935,FOOD,-79,39
W13936,FOOD,-77,35
W13937,FOOD,-57,40
W13938,FOOD,-42,34
W13939,FOOD,-103,34
W13940,FOOD,-111,36
W13941,FOOD,-63,33
W13942,FOOD,-77,38
W13943,FOOD,-23,33
W13944,FOOD,-17,38
W13945,FOOD,-32,33
W13946,FOOD,-46,39
W13947,FOOD,-25,39
W13948,FOOD,-116,35
W13949,FOOD,-108,38
W13950,FOOD,-32,40
W13951,FOOD,-93,34
W13952,FOOD,-50,39
W13953,FOOD,-64,33
W13954,FOOD,-21,37
W13955,FOOD,-77,40
W13956,FOOD,-56,33
W13957,FOOD,-61,36
W13958,FOOD,-21,32
W13959,FOOD,-108,35
W13960,FOOD,-91,38
W13961,FOOD,-71,32
W13962,FOOD,-112,35
W13963,FOOD,-45,37
W13964,FOOD,-53,33
W13965,FOOD,-21,34
W13966,FOOD,-70,39
W13967,FOOD,-18,39
W13968,FOOD,-55,34
W13969,FOOD,-74,35
W13970,FOOD,-42,38
W13971,FOOD,-78,40
W13972,FOOD,-75,31
W13973,FOOD,-98,36
W13974,FOOD,-63,36
W13975,FOOD,-75,32
W13976,FOOD,-18,31
W13977,FOOD,-93,33
W13978,FOOD,-44,38
W13979,FOOD,-79,32
W13980,FOOD,-22,31
W13981,FOOD,-81,36
W13982,FOOD,-107,31
W13983,FOOD,-55,35
W13984,FOOD,-90,33
W13985,FOOD,-72,40
W13986,FOOD,-90,39
W13987,FOOD,-116,31
W13988,FOOD,-112,36
W13989,FOOD,-34,38
W13990,FOOD,-49,34
W13991,FOOD,-15,40
W13992,FOOD,-74,33
W13993,FOOD,-11,31
W13994,FOOD,-40,36
W13995,FOOD,-108,37
W13996,FOOD,-100,35
W13997,FOOD,-79,38
W13998,FOOD,-14,37
W13999,FOOD,-51,33
W14000,FOOD,-104,39
W14001,FOOD,-14,35
W14002,FOOD,-9,35
W14003,FOOD,-102,39
W14004,FOOD,-18,37
W14005,FOOD,-18,34
W14006,FOOD,-88,38
W14007,FOOD,-7,34
W14008,FOOD,-81,34
W14009,FOOD,-61,31
W14010,FOOD,-12,37
W14011,FOOD,-81,38
W14012,FOOD,-68,36
W14013,FOOD,-35,34
W14014,FOOD,-77,40
W14015,FOOD,-61,37
W14016,FOOD,-34,35
W14017,FOOD,-27,32
W14018,FOOD,-59,34
W14019,FOOD,-62,38
W14020,FOOD,-31,39
W14021,FOOD,-57,32
W14022,FOOD,-62,38
W14023,FOOD,-111,37
W14024,FOOD,-93,39
W14025,FOOD,-81,37
W14026,FOOD,-103,40
W14027,FOOD,-45,38
W14028,FOOD,-96,40
W14029,FOOD,-81,32
W14030,FOOD,-24,35
W14031,FOOD,-73,32
W14032,FOOD,-100,34
W14033,FOOD,-89,40
W14034,FOOD,-53,39
W14035,FOOD,-85,40
W14036,FOOD,-48,31
W14037,FOOD,-38,33
W14038,FOOD,-93,39
W14039,FOOD,-83,33
W14040,FOOD,-56,33
W14041,FOOD,-110,39
W14042,FOOD,-88,39
W14043,FOOD,-14,35
W14044,FOOD,-58,32
W14045,FOOD,-115,34
W14046,FOOD,-53,38
W14047,FOOD,-61,34
W14048,FOOD,-110,39
W14049,FOOD,-72,33
W14050,FOOD,-95,34
W14051,FOOD,-35,36
W14052,FOOD,-72,39
W14053,FOOD,-50,37
W14054,FOOD,-37,36
W14055,FOOD,-98,37
W14056,FOOD,-47,31
W14057,FOOD,-96,40
W14058,FOOD,-99,36
W14059,FOOD,-99,40
W14060,FOOD,-112,33
W14061,FOOD,-61,34
W14062,FOOD,-69,40
W14063,FOOD,-59,36
W14064,FOOD,-95,35
W14065,FOOD,-23,31
W14066,FOOD,-12,36
W14067,FOOD,-12,38
W14068,FOOD,-20,39
W14069,FOOD,-19,40
W14070,FOOD,-92,36
W14071,FOOD,-46,40
W14072,FOOD,-21,39
W14073,FOOD,-60,33
W14074,FOOD,-72,31
W14075,FOOD,-62,32
W14076,FOOD,-39,31
W14077,FOOD,-48,36
W14078,FOOD,-51,34
W14079,FOOD,-8,31
W14080,FOOD,-49,36
W14081,FOOD,-83,33
W14082,FOOD,-57,40
W14083,FOOD,-44,31
W14084,FOOD,-66,34
W14085,FOOD,-100,37
W14086,FOOD,-52,38
W14087,FOOD,-84,40
W14088,FOOD,-44,32
W14089,FOOD,-99,37
W14090,FOOD,-13,34
W14091,FOOD,-45,34
W14092,FOOD,-77,33
W14093,FOOD,-105,35
W14094,FOOD,-84,40
W14095,FOOD,-37,33
W14096,FOOD,-57,32
W14097,FOOD,-19,36
W14098,FOOD,-84,32
W14099,FOOD,-40,36
W14100,FOOD,-110,35
W14101,FOOD,-95,34
W14102,FOOD,-77,37
W14103,FOOD,-93,32
W14104,FOOD,-41,38
W14105,FOOD,-95,32
W14106,FOOD,-103,40
W14107,FOOD,-12,33
W14108,FOOD,-99,31
W14109,FOOD,-30,34
W14110,FOOD,-113,40
W14111,FOOD,-77,37
W14112,FOOD,-25,34
W14113,FOOD,-115,36
W14114,FOOD,-60,37
W14115,FOOD,-10,38
W14116,FOOD,-14,37
W14117,FOOD,-73,36
W14118,FOOD,-109,36
W14119,FOOD,-88,34
W14120,FOOD,-56,32
W14121,FOOD,-49,36
W14122,FOOD,-11,40
W14123,FOOD,-92,40
W14124,FOOD,-13,32
W14125,FOOD,-97,40
W14126,FOOD,-86,32
W14127,FOOD,-64,40
W14128,FOOD,-36,31
W14129,FOOD,-50,39
W14130,FOOD,-52,37
W14131,FOOD,-13,37
W14132,FOOD,-45,35
W14133,FOOD,-64,34
W14134,FOOD,-37,37
W14135,FOOD,-53,38
W14136,FOOD,-109,36
W14137,FOOD,-61,31
W14138,FOOD,-51,33
W14139,FOOD,-71,36
W14140,FOOD,-101,39
W14141,FOOD,-91,39
W14142,FOOD,-30,32
W14143,FOOD,-28,31
W14144,FOOD,-105,35
W14145,FOOD,-26,39
W14146,FOOD,-53,32
W14147,FOOD,-85,33
W14148,FOOD,-35,38
W14149,FOOD,-7,37
W14150,FOOD,-69,39
W14151,FOOD,-34,39
W14152,FOOD,-104,40
W14153,FOOD,-108,34
W14154,FOOD,-22,33
W14155,FOOD,-28,38
W14156,FOOD,-68,33
W14157,FOOD,-34,31
W14158,FOOD,-12,32
W14159,FOOD,-56,31
W14160,FOOD,-29,32
W14161,FOOD,-61,32
W14162,FOOD,-8,39
W14163,FOOD,-13,31
W14164,FOOD,-98,32
W14165,FOOD,-84,39
W14166,FOOD,-91,37
W14167,FOOD,-13,32
W14168,FOOD,-76,35
W14169,FOOD,-81,38
W14170,FOOD,-41,36
W14171,FOOD,-81,38
W14172,FOOD,-55,38
W14173,FOOD,-109,35
W14174,FOOD,-81,35
W14175,FOOD,-28,35
W14176,FOOD,-7,31
W14177,FOOD,-99,37
W14178,FOOD,-90,33
W14179,FOOD,-93,36
W14180,FOOD,-34,36
W14181,FOOD,-64,33
W14182,FOOD,-21,38
W14183,FOOD,-30,40
W14184,FOOD,-104,38
W14185,FOOD,-44,33
W14186,FOOD,-25,33
W14187,FOOD,-79,34
W14188,FOOD,-45,37
W14189,FOOD,-61,35
W14190,FOOD,-70,31
W14191,FOOD,-18,37
W14192,FOOD,-20,33
W14193,FOOD,-42,39
W14194,FOOD,-15,38
W14195,FOOD,-72,38
W14196,FOOD,-107,40
W14197,FOOD,-33,34
W14198,FOOD,-19,33
W14199,FOOD,-10,35
W14200,FOOD,-44,40
W14201,FOOD,-21,33
W14202,FOOD,-41,40
W14203,FOOD,-35,37
W14204,FOOD,-21,38
W14205,FOOD,-47,37
W14206,FOOD,-11,38
W14207,FOOD,-29,36
W14208,FOOD,-102,40
W14209,FOOD,-13,40
W14210,FOOD,-93,39
W14211,FOOD,-9,32
W14212,FOOD,-16,33
W14213,FOOD,-37,39
W14214,FOOD,-14,39
W14215,FOOD,-21,34
W14216,FOOD,-71,32
W14217,FOOD,-116,31
W14218,FOOD,-47,36
W14219,FOOD,-16,35
W14220,FOOD,-116,31
W14221,FOOD,-83,35
W14222,FOOD,-18,36
W14223,FOOD,-116,33
W14224,FOOD,-93,39
W14225,FOOD,-27,35
W14226,FOOD,-28,31
W14227,FOOD,-11,37
W14228,FOOD,-115,34
W14229,FOOD,-116,32
W14230,FOOD,-55,39
W14231,FOOD,-101,39
W14232,FOOD,-96,37
W14233,FOOD,-107,36
W14234,FOOD,-67,33
W14235,FOOD,-115,37
W14236,FOOD,-7,35
W14237,FOOD,-107,32
W14238,FOOD,-83,32
W14239,FOOD,-112,36
W14240,FOOD,-88,37
W14241,FOOD,-57,36
W14242,FOOD,-51,33
W14243,FOOD,-62,35
W14244,FOOD,-58,35
W14245,FOOD,-25,34
W14246,FOOD,-27,32
W14247,FOOD,-77,40
W14248,FOOD,-19,37
W14249,FOOD,-8,34
W14250,FOOD,-62,37
W14251,FOOD,-62,35
W14252,FOOD,-87,31
W14253,FOOD,-90,35
W14254,FOOD,-54,34
W14255,FOOD,-27,31
W14256,FOOD,-7,34
W14257,FOOD,-78,37
W14258,FOOD,-55,39
W14259,FOOD,-94,34
W14260,FOOD,-114,40
W14261,FOOD,-39,31
W14262,FOOD,-35,35
W14263,FOOD,-97,37
W14264,FOOD,-77,31
W14265,FOOD,-86,40
W14266,FOOD,-34,31
W14267,FOOD,-78,38
W14268,FOOD,-9,34
W14269,FOOD,-92,31
W14270,FOOD,-91,37
W14271,FOOD,-112,36
W14272,FOOD,-84,36
W14273,FOOD,-83,39
W14274,FOOD,-53,34
W14275,FOOD,-70,37
W14276,FOOD,-52,32
W14277,FOOD,-101,31
W14278,FOOD,-64,39
W14279,FOOD,-114,37
W14280,FOOD,-96,36
W14281,FOOD,-28,40
W14282,FOOD,-97,35
W14283,FOOD,-106,37
W14284,FOOD,-97,40
W14285,FOOD,-52,39
W14286,FOOD,-76,31
W14287,FOOD,-67,40
W14288,FOOD,-35,36
W14289,FOOD,-61,32
W14290,FOOD,-106,34
W14291,FOOD,-107,31
W14292,FOOD,-23,35
W14293,FOOD,-49,32
W14294,FOOD,-66,34
W14295,FOOD,-88,39
W14296,FOOD,-63,32
W14297,FOOD,-19,33
W14298,FOOD,-29,36
W14299,FOOD,-103,38
W14300,FOOD,-73,37
W14301,FOOD,-97,36
W14302,FOOD,-116,32
W14303,FOOD,-42,38
W14304,FOOD,-100,32
W14305,FOOD,-80,35
W14306,FOOD,-37,32
W14307,FOOD,-114,40
W14308,FOOD,-114,38
W14309,FOOD,-116,38
W14310,FOOD,-8,35
W14311,FOOD,-20,35
W14312,FOOD,-78,35
W14313,FOOD,-20,32
W14314,FOOD,-14,39
W14315,FOOD,-77,37
W14316,FOOD,-79,34
W14317,FOOD,-48,31
W14318,FOOD,-60,32
W14319,FOOD,-101,40
W14320,FOOD,-79,39
W14321,FOOD,-85,37
W14322,FOOD,-72,34
W14323,FOOD,-60,36
W14324,FOOD,-46,37
W14325,FOOD,-105,38
W14326,FOOD,-12,39
W14327,FOOD,-110,37
W14328,FOOD,-48,40
W14329,FOOD,-83,40
W14330,FOOD,-32,35
W14331,FOOD,-85,40
W14332,FOOD,-71,35
W14333,FOOD,-69,38
W14334,FOOD,-109,32
W14335,FOOD,-79,31
W14336,FOOD,-60,35
W14337,FOOD,-19,37
W14338,FOOD,-81,31
W14339,FOOD,-49,35
W14340,FOOD,-60,38
W14341,FOOD,-110,33
W14342,FOOD,-79,35
W14343,FOOD,-29,31
W14344,FOOD,-109,33
W14345,FOOD,-66,35
W14346,FOOD,-88,31
W14347,FOOD,-53,39
W14348,FOOD,-82,38
W14349,FOOD,-13,32
W14350,FOOD,-49,36
W14351,FOOD,-113,31
W14352,FOOD,-36,38
W14353,FOOD,-27,39
W14354,FOOD,-90,31
W14355,FOOD,-111,34
W14356,FOOD,-71,38
W14357,FOOD,-99,34
W14358,FOOD,-58,39
W14359,FOOD,-67,33
W14360,FOOD,-101,36
W14361,FOOD,-42,37
W14362,FOOD,-109,37
W14363,FOOD,-85,36
W14364,FOOD,-41,34
W14365,FOOD,-82,37
W14366,FOOD,-86,36
W14367,FOOD,-32,38
W14368,FOOD,-96,33
W14369,FOOD,-8,38
W14370,FOOD,-114,36
W14371,FOOD,-54,37
W14372,FOOD,-10,34
W14373,FOOD,-113,32
W14374,FOOD,-33,36
W14375,FOOD,-18,40
W14376,FOOD,-44,33
W14377,FOOD,-65,40
W14378,FOOD,-102,34
W14379,FOOD,-114,40
W14380,FOOD,-33,34
W14381,FOOD,-9,38
W14382,FOOD,-25,33
W14383,FOOD,-101,35
W14384,FOOD,-57,35
W14385,FOOD,-76,40
W14386,FOOD,-24,31
W14387,FOOD,-16,36
W14388,FOOD,-27,37
W14389,FOOD,-23,33
W14390,FOOD,-49,31
W14391,FOOD,-73,37
W14392,FOOD,-97,32
W14393,FOOD,-71,32
W14394,FOOD,-70,40
W14395,FOOD,-50,34
W14396,FOOD,-63,31
W14397,FOOD,-82,31
W14398,FOOD,-93,38
W14399,FOOD,-54,38
W14400,FOOD,-12,35
W14401,FOOD,-116,38
W14402,FOOD,-29,37
W14403,FOOD,-30,34
W14404,FOOD,-63,39
W14405,FOOD,-46,35
W14406,FOOD,-74,36
W14407,FOOD,-85,37
W14408,FOOD,-87,32
W14409,FOOD,-44,35
W14410,FOOD,-64,32
W14411,FOOD,-93,35
W14412,FOOD,-32,36
W14413,FOOD,-22,33
W14414,FOOD,-37,39
W14415,FOOD,-38,40
W14416,FOOD,-108,36
W14417,FOOD,-11,40
W14418,FOOD,-115,35
W14419,FOOD,-66,40
W14420,FOOD,-41,38
W14421,FOOD,-25,39
W14422,FOOD,-49,40
W14423,FOOD,-40,34
W14424,FOOD,-77,34
W14425,FOOD,-36,37
W14426,FOOD,-49,36
W14427,FOOD,-83,34
W14428,FOOD,-91,37
W14429,FOOD,-99,32
W14430,FOOD,-96,34
W14431,FOOD,-34,35
W14432,FOOD,-79,37
W14433,FOOD,-57,39
W14434,FOOD,-116,32
W14435,FOOD,-18,33
W14436,FOOD,-33,39
W14437,FOOD,-61,32
W14438,FOOD,-116,35
W14439,FOOD,-77,40
W14440,FOOD,-80,39
W14441,FOOD,-70,35
W14442,FOOD,-29,40
W14443,FOOD,-74,31
W14444,FOOD,-70,37
W14445,FOOD,-37,36
W14446,FOOD,-90,38
W14447,FOOD,-79,32
W14448,FOOD,-38,38
W14449,FOOD,-56,31
W14450,FOOD,-98,37
W14451,FOOD,-111,37
W14452,FOOD,-75,36
W14453,FOOD,-70,34
W14454,FOOD,-27,35
W14455,FOOD,-109,32
W14456,FOOD,-36,34
W14457,FOOD,-69,40
W14458,FOOD,-107,34
W14459,FOOD,-71,36
W14460,FOOD,-93,38
W14461,FOOD,-57,33
W14462,FOOD,-112,33
W14463,FOOD,-58,40
W14464,FOOD,-74,38
W14465,FOOD,-93,40
W14466,FOOD,-44,37
W14467,FOOD,-67,31
W14468,FOOD,-20,34
W14469,FOOD,-89,38
W14470,FOOD,-42,33
W14471,FOOD,-97,33
W14472,FOOD,-53,37
W14473,FOOD,-12,39
W14474,FOOD,-77,36
W14475,FOOD,-45,32
W14476,FOOD,-40,40
W14477,FOOD,-28,31
W14478,FOOD,-38,35
W14479,FOOD,-63,32
W14480,FOOD,-100,34
W14481,FOOD,-109,37
W14482,FOOD,-105,33
W14483,FOOD,-54,38
W14484,FOOD,-41,31
W14485,FOOD,-25,31
W14486,FOOD,-82,36
W14487,FOOD,-73,36
W14488,FOOD,-50,33
W14489,FOOD,-63,34
W14490,FOOD,-60,35
W14491,FOOD,-96,37
W14492,FOOD,-44,36
W14493,FOOD,-84,33
W14494,FOOD,-93,38
W14495,FOOD,-91,38
W14496,FOOD,-71,39
W14497,FOOD,-58,33
W14498,FOOD,-29,36
W14499,FOOD,-39,39
W14500,FOOD,-56,40
W14501,FOOD,-106,35
W14502,FOOD,-62,36
W14503,FOOD,-83,31
W14504,FOOD,-20,38
W14505,FOOD,-7,40
W14506,FOOD,-98,39
W14507,FOOD,-71,36
W14508,FOOD,-33,35
W14509,FOOD,-116,36
W14510,FOOD,-111,36
W14511,FOOD,-92,36
W14512,FOOD,-103,38
W14513,FOOD,-21,32
W14514,FOOD,-78,40
W14515,FOOD,-93,35
W14516,FOOD,-73,36
W14517,FOOD,-75,38
W14518,FOOD,-49,34
W14519,FOOD,-84,36
W14520,FOOD,-86,39
W14521,FOOD,-57,31
W14522,FOOD,-63,31
W14523,FOOD,-105,37
W14524,FOOD,-91,38
W14525,FOOD,-113,32
W14526,FOOD,-35,37
W14527,FOOD,-24,38
W14528,FOOD,-28,34
W14529,FOOD,-14,37
W14530,FOOD,-73,35
W14531,FOOD,-108,34
W14532,FOOD,-69,37
W14533,FOOD,-45,35
W14534,FOOD,-38,38
W14535,FOOD,-115,31
W14536,FOOD,-8,31
W14537,FOOD,-107,40
W14538,FOOD,-21,40
W14539,FOOD,-16,33
W14540,FOOD,-38,33
W14541,FOOD,-66,36
W14542,FOOD,-13,35
W14543,FOOD,-44,38
W14544,FOOD,-109,33
W14545,FOOD,-105,34
W14546,FOOD,-19,35
W14547,FOOD,-32,39
W14548,FOOD,-92,38
W14549,FOOD,-93,33
W14550,FOOD,-57,35
W14551,FOOD,-16,37
W14552,FOOD,-44,36
W14553,FOOD,-16,32
W14554,FOOD,-57,31
W14555,FOOD,-74,39
W14556,FOOD,-9,34
W14557,FOOD,-56,33
W14558,FOOD,-68,31
W14559,FOOD,-110,33
W14560,FOOD,-13,37
W14561,FOOD,-18,31
W14562,FOOD,-89,31
W14563,FOOD,-109,39
W14564,FOOD,-28,34
W14565,FOOD,-77,34
W14566,FOOD,-111,35
W14567,FOOD,-68,39
W14568,FOOD,-40,31
W14569,FOOD,-60,40
W14570,FOOD,-106,35
W14571,FOOD,-14,38
W14572,FOOD,-14,40
W14573,FOOD,-93,34
W14574,FOOD,-73,31
W14575,FOOD,-13,31
W14576,FOOD,-109,37
W14577,FOOD,-82,36
W14578,FOOD,-86,40
W14579,FOOD,-95,35
W14580,FOOD,-55,34
W14581,FOOD,-47,37
W14582,FOOD,-33,39
W14583,FOOD,-15,38
W14584,FOOD,-29,36
W14585,FOOD,-22,37
W14586,FOOD,-94,31
W14587,FOOD,-48,31
W14588,FOOD,-97,40
W14589,FOOD,-82,33
W14590,FOOD,-97,40
W14591,FOOD,-31,38
W14592,FOOD,-73,33
W14593,FOOD,-110,37
W14594,FOOD,-109,40
W14595,FOOD,-52,33
W14596,FOOD,-111,38
W14597,FOOD,-112,33
W14598,FOOD,-30,33
W14599,FOOD,-114,39
W14600,FOOD,-103,34
W14601,FOOD,-61,40
W14602,FOOD,-68,39
W14603,FOOD,-42,32
W14604,FOOD,-36,32
W14605,FOOD,-108,34
W14606,FOOD,-53,38
W14607,FOOD,-101,35
W14608,FOOD,-80,40
W14609,FOOD,-64,38
W14610,FOOD,-98,33
W14611,FOOD,-18,32
W14612,FOOD,-22,38
W14613,FOOD,-23,38
W14614,FOOD,-101,37
W14615,FOOD,-102,31
W14616,FOOD,-15,38
W14617,FOOD,-62,31
W14618,FOOD,-46,35
W14619,FOOD,-66,39
W14620,FOOD,-52,34
W14621,FOOD,-48,37
W14622,FOOD,-80,32
W14623,FOOD,-93,36
W14624,FOOD,-20,38
W14625,FOOD,-58,35
W14626,FOOD,-83,33
W14627,FOOD,-38,32
W14628,FOOD,-67,37
W14629,FOOD,-98,37
W14630,FOOD,-45,36
W14631,FOOD,-44,36
W14632,FOOD,-61,39
W14633,FOOD,-49,40
W14634,FOOD,-8,37
W14635,FOOD,-41,32
W14636,FOOD,-22,34
W14637,FOOD,-94,40
W14638,FOOD,-72,39
W14639,FOOD,-80,33
W14640,FOOD,-114,39
W14641,FOOD,-81,40
W14642,FOOD,-70,35
W14643,FOOD,-72,31
W14644,FOOD,-88,39
W14645,FOOD,-73,35
W14646,FOOD,-80,40
W14647,FOOD,-55,38
W14648,FOOD,-17,35
W14649,FOOD,-92,31
W14650,FOOD,-18,37
W14651,FOOD,-89,35
W14652,FOOD,-8,36
W14653,FOOD,-65,36
W14654,FOOD,-87,31
W14655,FOOD,-10,34
W14656,FOOD,-108,37
W14657,FOOD,-58,33
W14658,FOOD,-63,38
W14659,FOOD,-93,39
W14660,FOOD,-35,34
W14661,FOOD,-8,36
W14662,FOOD,-101,40
W14663,FOOD,-112,31
W14664,FOOD,-21,37
W14665,FOOD,-65,35
W14666,FOOD,-70,40
W14667,FOOD,-40,38
W14668,FOOD,-88,34
W14669,FOOD,-86,38
W14670,FOOD,-17,36
W14671,FOOD,-111,35
W14672,FOOD,-24,32
W14673,FOOD,-87,31
W14674,FOOD,-67,37
W14675,FOOD,-11,39
W14676,FOOD,-35,33
W14677,FOOD,-92,36
W14678,FOOD,-80,31
W14679,FOOD,-112,40
W14680,FOOD,-100,39
W14681,FOOD,-75,40
W14682,FOOD,-55,31
W14683,FOOD,-73,39
W14684,FOOD,-102,33
W14685,FOOD,-64,33
W14686,FOOD,-90,37
W14687,FOOD,-100,32
W14688,FOOD,-73,38
W14689,FOOD,-40,34
W14690,FOOD,-83,39
W14691,FOOD,-8,34
W14692,FOOD,-78,31
W14693,FOOD,-51,40
W14694,FOOD,-9,31
W14695,FOOD,-9,37
W14696,FOOD,-29,38
W14697,FOOD,-95,32
W14698,FOOD,-34,37
W14699,FOOD,-26,39
